region,regname,yearcode,age2,tenure4,tenurename,poverty_status,poverty,N_ten4s,N_all2
3,Midlands,1998,16,1,Owner occupier,5,Richest fifth,228.807819665863,6887
3,Midlands,1998,16,2,Social rent,5,Richest fifth,0,6887
3,Midlands,1998,16,3,Private rent,5,Richest fifth,41.9299308314634,6887
3,Midlands,1998,16,4,Care of/rent free,5,Richest fifth,6616.26224950267,6887
3,Midlands,1998,18,1,Owner occupier,5,Richest fifth,2051.75411265069,48577
3,Midlands,1998,18,2,Social rent,5,Richest fifth,279.545266878756,48577
3,Midlands,1998,18,3,Private rent,5,Richest fifth,1001.75992816285,48577
3,Midlands,1998,18,4,Care of/rent free,5,Richest fifth,45243.9406923077,48577
3,Midlands,1998,20,1,Owner occupier,5,Richest fifth,4976.81260780126,56580
3,Midlands,1998,20,2,Social rent,5,Richest fifth,1157.77797306423,56580
3,Midlands,1998,20,3,Private rent,5,Richest fifth,3583.46199214363,56580
3,Midlands,1998,20,4,Care of/rent free,5,Richest fifth,46861.9474269909,56580
3,Midlands,1998,22,1,Owner occupier,5,Richest fifth,17772.7611731865,94313
3,Midlands,1998,22,2,Social rent,5,Richest fifth,2344.41332219338,94313
3,Midlands,1998,22,3,Private rent,5,Richest fifth,5540.18842255977,94313
3,Midlands,1998,22,4,Care of/rent free,5,Richest fifth,68655.6370820604,94313
3,Midlands,1998,24,1,Owner occupier,5,Richest fifth,31859.53951737,81755
3,Midlands,1998,24,2,Social rent,5,Richest fifth,2005.38528292387,81755
3,Midlands,1998,24,3,Private rent,5,Richest fifth,8014.49720720884,81755
3,Midlands,1998,24,4,Care of/rent free,5,Richest fifth,39875.5779924973,81755
3,Midlands,1998,26,1,Owner occupier,5,Richest fifth,72990.4586248678,125980
3,Midlands,1998,26,2,Social rent,5,Richest fifth,3163.51393520271,125980
3,Midlands,1998,26,3,Private rent,5,Richest fifth,11047.1218258448,125980
3,Midlands,1998,26,4,Care of/rent free,5,Richest fifth,38778.9056140847,125980
3,Midlands,1998,28,1,Owner occupier,5,Richest fifth,100691.263622111,134845
3,Midlands,1998,28,2,Social rent,5,Richest fifth,2537.18385611236,134845
3,Midlands,1998,28,3,Private rent,5,Richest fifth,10064.8418855717,134845
3,Midlands,1998,28,4,Care of/rent free,5,Richest fifth,21551.7106362045,134845
3,Midlands,1998,30,1,Owner occupier,5,Richest fifth,110475.442190762,141366
3,Midlands,1998,30,2,Social rent,5,Richest fifth,2431.63296396378,141366
3,Midlands,1998,30,3,Private rent,5,Richest fifth,9937.38240838609,141366
3,Midlands,1998,30,4,Care of/rent free,5,Richest fifth,18521.5424368882,141366
3,Midlands,1998,32,1,Owner occupier,5,Richest fifth,96132.9013549678,110098
3,Midlands,1998,32,2,Social rent,5,Richest fifth,883.557821718553,110098
3,Midlands,1998,32,3,Private rent,5,Richest fifth,5327.45053727675,110098
3,Midlands,1998,32,4,Care of/rent free,5,Richest fifth,7754.09028603684,110098
3,Midlands,1998,34,1,Owner occupier,5,Richest fifth,99725.0965317561,108914
3,Midlands,1998,34,2,Social rent,5,Richest fifth,1369.22735132905,108914
3,Midlands,1998,34,3,Private rent,5,Richest fifth,3023.03161140474,108914
3,Midlands,1998,34,4,Care of/rent free,5,Richest fifth,4796.64450551014,108914
3,Midlands,1998,36,1,Owner occupier,5,Richest fifth,95099.8495212433,103286
3,Midlands,1998,36,2,Social rent,5,Richest fifth,157.422149585912,103286
3,Midlands,1998,36,3,Private rent,5,Richest fifth,3690.98231782396,103286
3,Midlands,1998,36,4,Care of/rent free,5,Richest fifth,4337.7460113468,103286
3,Midlands,1998,38,1,Owner occupier,5,Richest fifth,95781.0559937537,102979
3,Midlands,1998,38,2,Social rent,5,Richest fifth,1400.55810954344,102979
3,Midlands,1998,38,3,Private rent,5,Richest fifth,3366.90535123246,102979
3,Midlands,1998,38,4,Care of/rent free,5,Richest fifth,2430.48054547043,102979
3,Midlands,1998,40,1,Owner occupier,5,Richest fifth,84908.5703369831,90767
3,Midlands,1998,40,2,Social rent,5,Richest fifth,1298.56424669344,90767
3,Midlands,1998,40,3,Private rent,5,Richest fifth,2878.01679578238,90767
3,Midlands,1998,40,4,Care of/rent free,5,Richest fifth,1681.84862054112,90767
3,Midlands,1998,42,1,Owner occupier,5,Richest fifth,100403.376697337,108535
3,Midlands,1998,42,2,Social rent,5,Richest fifth,1704.36281045231,108535
3,Midlands,1998,42,3,Private rent,5,Richest fifth,3298.34232209697,108535
3,Midlands,1998,42,4,Care of/rent free,5,Richest fifth,3128.91817011402,108535
3,Midlands,1998,44,1,Owner occupier,5,Richest fifth,98826.6960527773,106136
3,Midlands,1998,44,2,Social rent,5,Richest fifth,1912.45524135745,106136
3,Midlands,1998,44,3,Private rent,5,Richest fifth,3918.65795523932,106136
3,Midlands,1998,44,4,Care of/rent free,5,Richest fifth,1478.19075062596,106136
3,Midlands,1998,46,1,Owner occupier,5,Richest fifth,128329.619056964,136381
3,Midlands,1998,46,2,Social rent,5,Richest fifth,1867.99340493651,136381
3,Midlands,1998,46,3,Private rent,5,Richest fifth,3883.76770808404,136381
3,Midlands,1998,46,4,Care of/rent free,5,Richest fifth,2299.61983001505,136381
3,Midlands,1998,48,1,Owner occupier,5,Richest fifth,119441.633999264,125392
3,Midlands,1998,48,2,Social rent,5,Richest fifth,1426.87420066985,125392
3,Midlands,1998,48,3,Private rent,5,Richest fifth,1698.04120662957,125392
3,Midlands,1998,48,4,Care of/rent free,5,Richest fifth,2825.45059343663,125392
3,Midlands,1998,50,1,Owner occupier,5,Richest fifth,177678.37387793,188475
3,Midlands,1998,50,2,Social rent,5,Richest fifth,3229.16053244222,188475
3,Midlands,1998,50,3,Private rent,5,Richest fifth,4572.63590183257,188475
3,Midlands,1998,50,4,Care of/rent free,5,Richest fifth,2994.82968779505,188475
3,Midlands,1998,52,1,Owner occupier,5,Richest fifth,148726.873293633,155564
3,Midlands,1998,52,2,Social rent,5,Richest fifth,1273.30583279069,155564
3,Midlands,1998,52,3,Private rent,5,Richest fifth,3373.93038205325,155564
3,Midlands,1998,52,4,Care of/rent free,5,Richest fifth,2189.89049152286,155564
3,Midlands,1998,54,1,Owner occupier,5,Richest fifth,111618.026042255,117705
3,Midlands,1998,54,2,Social rent,5,Richest fifth,880.820686126107,117705
3,Midlands,1998,54,3,Private rent,5,Richest fifth,2969.68487480949,117705
3,Midlands,1998,54,4,Care of/rent free,5,Richest fifth,2236.46839680968,117705
3,Midlands,1998,56,1,Owner occupier,5,Richest fifth,94378.9472972728,98977
3,Midlands,1998,56,2,Social rent,5,Richest fifth,1241.02672276553,98977
3,Midlands,1998,56,3,Private rent,5,Richest fifth,1666.10279888281,98977
3,Midlands,1998,56,4,Care of/rent free,5,Richest fifth,1690.9231810789,98977
3,Midlands,1998,58,1,Owner occupier,5,Richest fifth,75992.0554895268,79792
3,Midlands,1998,58,2,Social rent,5,Richest fifth,1476.69624275804,79792
3,Midlands,1998,58,3,Private rent,5,Richest fifth,1069.13505215724,79792
3,Midlands,1998,58,4,Care of/rent free,5,Richest fifth,1254.11321555793,79792
3,Midlands,1998,60,1,Owner occupier,5,Richest fifth,76831.0223327398,82348
3,Midlands,1998,60,2,Social rent,5,Richest fifth,2054.41688738272,82348
3,Midlands,1998,60,3,Private rent,5,Richest fifth,1523.16054126638,82348
3,Midlands,1998,60,4,Care of/rent free,5,Richest fifth,1939.40023861115,82348
3,Midlands,1998,62,1,Owner occupier,5,Richest fifth,60174.3878764914,63869
3,Midlands,1998,62,2,Social rent,5,Richest fifth,1584.28342530167,63869
3,Midlands,1998,62,3,Private rent,5,Richest fifth,1028.51161672211,63869
3,Midlands,1998,62,4,Care of/rent free,5,Richest fifth,1081.81708148479,63869
3,Midlands,1998,64,1,Owner occupier,5,Richest fifth,44777.6171500874,47097
3,Midlands,1998,64,2,Social rent,5,Richest fifth,1036.12445839192,47097
3,Midlands,1998,64,3,Private rent,5,Richest fifth,553.419937216148,47097
3,Midlands,1998,64,4,Care of/rent free,5,Richest fifth,729.8384543045,47097
3,Midlands,1998,66,1,Owner occupier,5,Richest fifth,37958.85267067,39261
3,Midlands,1998,66,2,Social rent,5,Richest fifth,357.760214028763,39261
3,Midlands,1998,66,3,Private rent,5,Richest fifth,187.986887400638,39261
3,Midlands,1998,66,4,Care of/rent free,5,Richest fifth,756.400227900625,39261
3,Midlands,1998,68,1,Owner occupier,5,Richest fifth,29990.0052791553,31954
3,Midlands,1998,68,2,Social rent,5,Richest fifth,177.6,31954
3,Midlands,1998,68,3,Private rent,5,Richest fifth,1390.40468211547,31954
3,Midlands,1998,68,4,Care of/rent free,5,Richest fifth,395.990038729247,31954
3,Midlands,1998,70,1,Owner occupier,5,Richest fifth,14182.198776484,15347
3,Midlands,1998,70,2,Social rent,5,Richest fifth,193.804096481884,15347
3,Midlands,1998,70,3,Private rent,5,Richest fifth,656.318025638174,15347
3,Midlands,1998,70,4,Care of/rent free,5,Richest fifth,314.679101395939,15347
3,Midlands,1998,72,1,Owner occupier,5,Richest fifth,21793.6607843415,23677
3,Midlands,1998,72,2,Social rent,5,Richest fifth,553.345795757272,23677
3,Midlands,1998,72,3,Private rent,5,Richest fifth,810.883638496123,23677
3,Midlands,1998,72,4,Care of/rent free,5,Richest fifth,519.109781405077,23677
3,Midlands,1998,74,1,Owner occupier,5,Richest fifth,21793.6209546745,24218
3,Midlands,1998,74,2,Social rent,5,Richest fifth,380.16284617744,24218
3,Midlands,1998,74,3,Private rent,5,Richest fifth,0,24218
3,Midlands,1998,74,4,Care of/rent free,5,Richest fifth,2044.2161991481,24218
3,Midlands,1998,76,1,Owner occupier,5,Richest fifth,8626.51699641641,9391
3,Midlands,1998,76,2,Social rent,5,Richest fifth,86.9038398830607,9391
3,Midlands,1998,76,3,Private rent,5,Richest fifth,151.283926234384,9391
3,Midlands,1998,76,4,Care of/rent free,5,Richest fifth,526.295237466147,9391
3,Midlands,1998,78,1,Owner occupier,5,Richest fifth,6831.46946400987,8405
3,Midlands,1998,78,2,Social rent,5,Richest fifth,318.728157007522,8405
3,Midlands,1998,78,3,Private rent,5,Richest fifth,135.4,8405
3,Midlands,1998,78,4,Care of/rent free,5,Richest fifth,1119.40237898261,8405
3,Midlands,1998,80,1,Owner occupier,5,Richest fifth,25544.9389491503,33035
3,Midlands,1998,80,2,Social rent,5,Richest fifth,1651.1633392968,33035
3,Midlands,1998,80,3,Private rent,5,Richest fifth,665.21995835812,33035
3,Midlands,1998,80,4,Care of/rent free,5,Richest fifth,5173.67775319477,33035
3,Midlands,2000,16,1,Owner occupier,5,Richest fifth,285.305709332886,14104
3,Midlands,2000,16,2,Social rent,5,Richest fifth,0,14104
3,Midlands,2000,16,3,Private rent,5,Richest fifth,141.667002180842,14104
3,Midlands,2000,16,4,Care of/rent free,5,Richest fifth,13677.0272884863,14104
3,Midlands,2000,18,1,Owner occupier,5,Richest fifth,1432.56252451232,35766
3,Midlands,2000,18,2,Social rent,5,Richest fifth,159.510294932994,35766
3,Midlands,2000,18,3,Private rent,5,Richest fifth,2145.23146409622,35766
3,Midlands,2000,18,4,Care of/rent free,5,Richest fifth,32028.6957164585,35766
3,Midlands,2000,20,1,Owner occupier,5,Richest fifth,6572.1518473715,73949
3,Midlands,2000,20,2,Social rent,5,Richest fifth,755.353100035348,73949
3,Midlands,2000,20,3,Private rent,5,Richest fifth,5826.88878937116,73949
3,Midlands,2000,20,4,Care of/rent free,5,Richest fifth,60794.606263222,73949
3,Midlands,2000,22,1,Owner occupier,5,Richest fifth,11768.4473164973,57619
3,Midlands,2000,22,2,Social rent,5,Richest fifth,669.229101146303,57619
3,Midlands,2000,22,3,Private rent,5,Richest fifth,4814.94250095154,57619
3,Midlands,2000,22,4,Care of/rent free,5,Richest fifth,40366.3810814049,57619
3,Midlands,2000,24,1,Owner occupier,5,Richest fifth,30124.0443790984,75346
3,Midlands,2000,24,2,Social rent,5,Richest fifth,854.034591999092,75346
3,Midlands,2000,24,3,Private rent,5,Richest fifth,3941.27157460789,75346
3,Midlands,2000,24,4,Care of/rent free,5,Richest fifth,40426.6494542946,75346
3,Midlands,2000,26,1,Owner occupier,5,Richest fifth,69701.2540447663,109805
3,Midlands,2000,26,2,Social rent,5,Richest fifth,1842.01213260263,109805
3,Midlands,2000,26,3,Private rent,5,Richest fifth,7231.92875809042,109805
3,Midlands,2000,26,4,Care of/rent free,5,Richest fifth,31029.8050645406,109805
3,Midlands,2000,28,1,Owner occupier,5,Richest fifth,76525.9224508362,104774
3,Midlands,2000,28,2,Social rent,5,Richest fifth,1726.44439443094,104774
3,Midlands,2000,28,3,Private rent,5,Richest fifth,6186.06359316546,104774
3,Midlands,2000,28,4,Care of/rent free,5,Richest fifth,20335.5695615674,104774
3,Midlands,2000,30,1,Owner occupier,5,Richest fifth,98395.5041617858,120854
3,Midlands,2000,30,2,Social rent,5,Richest fifth,1219.44572854781,120854
3,Midlands,2000,30,3,Private rent,5,Richest fifth,6367.79354552151,120854
3,Midlands,2000,30,4,Care of/rent free,5,Richest fifth,14871.2565641449,120854
3,Midlands,2000,32,1,Owner occupier,5,Richest fifth,103918.08203474,121394
3,Midlands,2000,32,2,Social rent,5,Richest fifth,934.801244535247,121394
3,Midlands,2000,32,3,Private rent,5,Richest fifth,5971.13614466721,121394
3,Midlands,2000,32,4,Care of/rent free,5,Richest fifth,10569.9805760579,121394
3,Midlands,2000,34,1,Owner occupier,5,Richest fifth,100613.143957922,113980
3,Midlands,2000,34,2,Social rent,5,Richest fifth,716.567177183482,113980
3,Midlands,2000,34,3,Private rent,5,Richest fifth,5451.67923879657,113980
3,Midlands,2000,34,4,Care of/rent free,5,Richest fifth,7198.60962609824,113980
3,Midlands,2000,36,1,Owner occupier,5,Richest fifth,106977.889267005,118025
3,Midlands,2000,36,2,Social rent,5,Richest fifth,612.407508235102,118025
3,Midlands,2000,36,3,Private rent,5,Richest fifth,5513.44889790883,118025
3,Midlands,2000,36,4,Care of/rent free,5,Richest fifth,4921.25432685112,118025
3,Midlands,2000,38,1,Owner occupier,5,Richest fifth,100628.219808282,110199
3,Midlands,2000,38,2,Social rent,5,Richest fifth,1002.27368321289,110199
3,Midlands,2000,38,3,Private rent,5,Richest fifth,5288.36703141397,110199
3,Midlands,2000,38,4,Care of/rent free,5,Richest fifth,3280.13947709132,110199
3,Midlands,2000,40,1,Owner occupier,5,Richest fifth,85777.2601959908,93753
3,Midlands,2000,40,2,Social rent,5,Richest fifth,1338.5615739031,93753
3,Midlands,2000,40,3,Private rent,5,Richest fifth,3470.5348154315,93753
3,Midlands,2000,40,4,Care of/rent free,5,Richest fifth,3166.64341467461,93753
3,Midlands,2000,42,1,Owner occupier,5,Richest fifth,88142.7372404081,95133
3,Midlands,2000,42,2,Social rent,5,Richest fifth,1805.86658399096,95133
3,Midlands,2000,42,3,Private rent,5,Richest fifth,2844.65851088941,95133
3,Midlands,2000,42,4,Care of/rent free,5,Richest fifth,2339.73766471152,95133
3,Midlands,2000,44,1,Owner occupier,5,Richest fifth,100170.998942581,108899
3,Midlands,2000,44,2,Social rent,5,Richest fifth,1693.9811500561,108899
3,Midlands,2000,44,3,Private rent,5,Richest fifth,4097.70861249662,108899
3,Midlands,2000,44,4,Care of/rent free,5,Richest fifth,2936.3112948662,108899
3,Midlands,2000,46,1,Owner occupier,5,Richest fifth,112933.813782772,121467
3,Midlands,2000,46,2,Social rent,5,Richest fifth,2133.39699304699,121467
3,Midlands,2000,46,3,Private rent,5,Richest fifth,3346.04570838092,121467
3,Midlands,2000,46,4,Care of/rent free,5,Richest fifth,3053.74351579979,121467
3,Midlands,2000,48,1,Owner occupier,5,Richest fifth,108184.46369579,114831
3,Midlands,2000,48,2,Social rent,5,Richest fifth,2435.84414967707,114831
3,Midlands,2000,48,3,Private rent,5,Richest fifth,2681.99226906762,114831
3,Midlands,2000,48,4,Care of/rent free,5,Richest fifth,1528.69988546509,114831
3,Midlands,2000,50,1,Owner occupier,5,Richest fifth,109262.580954859,114577
3,Midlands,2000,50,2,Social rent,5,Richest fifth,1300.25815933035,114577
3,Midlands,2000,50,3,Private rent,5,Richest fifth,2165.23806966148,114577
3,Midlands,2000,50,4,Care of/rent free,5,Richest fifth,1848.9228161489,114577
3,Midlands,2000,52,1,Owner occupier,5,Richest fifth,141259.877501114,148987
3,Midlands,2000,52,2,Social rent,5,Richest fifth,1989.31983260911,148987
3,Midlands,2000,52,3,Private rent,5,Richest fifth,2899.0637303782,148987
3,Midlands,2000,52,4,Care of/rent free,5,Richest fifth,2838.73893589828,148987
3,Midlands,2000,54,1,Owner occupier,5,Richest fifth,114220.685039069,119472
3,Midlands,2000,54,2,Social rent,5,Richest fifth,1808.82334633965,119472
3,Midlands,2000,54,3,Private rent,5,Richest fifth,1503.92270714947,119472
3,Midlands,2000,54,4,Care of/rent free,5,Richest fifth,1938.56890744163,119472
3,Midlands,2000,56,1,Owner occupier,5,Richest fifth,115956.174896454,120787
3,Midlands,2000,56,2,Social rent,5,Richest fifth,1776.75548575748,120787
3,Midlands,2000,56,3,Private rent,5,Richest fifth,1095.99456065255,120787
3,Midlands,2000,56,4,Care of/rent free,5,Richest fifth,1958.07505713604,120787
3,Midlands,2000,58,1,Owner occupier,5,Richest fifth,83879.4655545275,87544
3,Midlands,2000,58,2,Social rent,5,Richest fifth,1425.51957459501,87544
3,Midlands,2000,58,3,Private rent,5,Richest fifth,170.282256321591,87544
3,Midlands,2000,58,4,Care of/rent free,5,Richest fifth,2068.73261455592,87544
3,Midlands,2000,60,1,Owner occupier,5,Richest fifth,82265.5326272491,85410
3,Midlands,2000,60,2,Social rent,5,Richest fifth,1926.6899459555,85410
3,Midlands,2000,60,3,Private rent,5,Richest fifth,503.905175127712,85410
3,Midlands,2000,60,4,Care of/rent free,5,Richest fifth,713.872251667733,85410
3,Midlands,2000,62,1,Owner occupier,5,Richest fifth,48955.1585035667,51596
3,Midlands,2000,62,2,Social rent,5,Richest fifth,754.114524549063,51596
3,Midlands,2000,62,3,Private rent,5,Richest fifth,699.117573383655,51596
3,Midlands,2000,62,4,Care of/rent free,5,Richest fifth,1187.6093985006,51596
3,Midlands,2000,64,1,Owner occupier,5,Richest fifth,42403.8015710024,43477
3,Midlands,2000,64,2,Social rent,5,Richest fifth,336.733193197019,43477
3,Midlands,2000,64,3,Private rent,5,Richest fifth,247.187375194878,43477
3,Midlands,2000,64,4,Care of/rent free,5,Richest fifth,489.277860605673,43477
3,Midlands,2000,66,1,Owner occupier,5,Richest fifth,41344.6063885318,42257
3,Midlands,2000,66,2,Social rent,5,Richest fifth,532.32746993123,42257
3,Midlands,2000,66,3,Private rent,5,Richest fifth,189.177285360174,42257
3,Midlands,2000,66,4,Care of/rent free,5,Richest fifth,190.888856176829,42257
3,Midlands,2000,68,1,Owner occupier,5,Richest fifth,38464.6725114155,39939
3,Midlands,2000,68,2,Social rent,5,Richest fifth,221.980547036365,39939
3,Midlands,2000,68,3,Private rent,5,Richest fifth,518.980310546885,39939
3,Midlands,2000,68,4,Care of/rent free,5,Richest fifth,733.366631001287,39939
3,Midlands,2000,70,1,Owner occupier,5,Richest fifth,34841.1638270721,36950
3,Midlands,2000,70,2,Social rent,5,Richest fifth,352.866839500354,36950
3,Midlands,2000,70,3,Private rent,5,Richest fifth,1568.67259824017,36950
3,Midlands,2000,70,4,Care of/rent free,5,Richest fifth,187.296735187424,36950
3,Midlands,2000,72,1,Owner occupier,5,Richest fifth,19828.3043331291,21215
3,Midlands,2000,72,2,Social rent,5,Richest fifth,640.449386711597,21215
3,Midlands,2000,72,3,Private rent,5,Richest fifth,79.1184573748309,21215
3,Midlands,2000,72,4,Care of/rent free,5,Richest fifth,667.127822784423,21215
3,Midlands,2000,74,1,Owner occupier,5,Richest fifth,20621.5856583966,22162
3,Midlands,2000,74,2,Social rent,5,Richest fifth,402.84370492576,22162
3,Midlands,2000,74,3,Private rent,5,Richest fifth,0,22162
3,Midlands,2000,74,4,Care of/rent free,5,Richest fifth,1137.5706366776,22162
3,Midlands,2000,76,1,Owner occupier,5,Richest fifth,12739.243131017,15139
3,Midlands,2000,76,2,Social rent,5,Richest fifth,577.208664326603,15139
3,Midlands,2000,76,3,Private rent,5,Richest fifth,0,15139
3,Midlands,2000,76,4,Care of/rent free,5,Richest fifth,1822.54820465638,15139
3,Midlands,2000,78,1,Owner occupier,5,Richest fifth,10504.5884007178,13017
3,Midlands,2000,78,2,Social rent,5,Richest fifth,749.488670964673,13017
3,Midlands,2000,78,3,Private rent,5,Richest fifth,209.696823319453,13017
3,Midlands,2000,78,4,Care of/rent free,5,Richest fifth,1553.22610499808,13017
3,Midlands,2000,80,1,Owner occupier,5,Richest fifth,28208.7398340471,37319
3,Midlands,2000,80,2,Social rent,5,Richest fifth,2762.47945647626,37319
3,Midlands,2000,80,3,Private rent,5,Richest fifth,0,37319
3,Midlands,2000,80,4,Care of/rent free,5,Richest fifth,6347.78070947664,37319
3,Midlands,2002,16,1,Owner occupier,5,Richest fifth,145.658422787707,7723
3,Midlands,2002,16,2,Social rent,5,Richest fifth,0,7723
3,Midlands,2002,16,3,Private rent,5,Richest fifth,154.074944147777,7723
3,Midlands,2002,16,4,Care of/rent free,5,Richest fifth,7423.26663306452,7723
3,Midlands,2002,18,1,Owner occupier,5,Richest fifth,1923.81484643745,36704
3,Midlands,2002,18,2,Social rent,5,Richest fifth,0,36704
3,Midlands,2002,18,3,Private rent,5,Richest fifth,2225.35640261205,36704
3,Midlands,2002,18,4,Care of/rent free,5,Richest fifth,32554.8287509505,36704
3,Midlands,2002,20,1,Owner occupier,5,Richest fifth,5125.86084650972,61138
3,Midlands,2002,20,2,Social rent,5,Richest fifth,272.665112442359,61138
3,Midlands,2002,20,3,Private rent,5,Richest fifth,6152.72252669169,61138
3,Midlands,2002,20,4,Care of/rent free,5,Richest fifth,49586.7515143562,61138
3,Midlands,2002,22,1,Owner occupier,5,Richest fifth,13005.2078589471,63661
3,Midlands,2002,22,2,Social rent,5,Richest fifth,0,63661
3,Midlands,2002,22,3,Private rent,5,Richest fifth,3945.05717640481,63661
3,Midlands,2002,22,4,Care of/rent free,5,Richest fifth,46710.7349646481,63661
3,Midlands,2002,24,1,Owner occupier,5,Richest fifth,33778.6251011917,82483
3,Midlands,2002,24,2,Social rent,5,Richest fifth,814.193804793046,82483
3,Midlands,2002,24,3,Private rent,5,Richest fifth,5123.65746759676,82483
3,Midlands,2002,24,4,Care of/rent free,5,Richest fifth,42766.5236264185,82483
3,Midlands,2002,26,1,Owner occupier,5,Richest fifth,62002.9063652652,99715
3,Midlands,2002,26,2,Social rent,5,Richest fifth,927.44675789709,99715
3,Midlands,2002,26,3,Private rent,5,Richest fifth,4852.75958006652,99715
3,Midlands,2002,26,4,Care of/rent free,5,Richest fifth,31931.8872967712,99715
3,Midlands,2002,28,1,Owner occupier,5,Richest fifth,80641.6593569664,106748
3,Midlands,2002,28,2,Social rent,5,Richest fifth,1718.75936954817,106748
3,Midlands,2002,28,3,Private rent,5,Richest fifth,6609.63664901265,106748
3,Midlands,2002,28,4,Care of/rent free,5,Richest fifth,17777.9446244728,106748
3,Midlands,2002,30,1,Owner occupier,5,Richest fifth,96421.0464357813,120692
3,Midlands,2002,30,2,Social rent,5,Richest fifth,664.85073289055,120692
3,Midlands,2002,30,3,Private rent,5,Richest fifth,7734.4978037091,120692
3,Midlands,2002,30,4,Care of/rent free,5,Richest fifth,15871.605027619,120692
3,Midlands,2002,32,1,Owner occupier,5,Richest fifth,128530.410498394,149716
3,Midlands,2002,32,2,Social rent,5,Richest fifth,894.153718927229,149716
3,Midlands,2002,32,3,Private rent,5,Richest fifth,9482.12906905207,149716
3,Midlands,2002,32,4,Care of/rent free,5,Richest fifth,10809.3067136268,149716
3,Midlands,2002,34,1,Owner occupier,5,Richest fifth,103400.860582416,117842
3,Midlands,2002,34,2,Social rent,5,Richest fifth,423.2,117842
3,Midlands,2002,34,3,Private rent,5,Richest fifth,7739.47776299705,117842
3,Midlands,2002,34,4,Care of/rent free,5,Richest fifth,6278.46165458709,117842
3,Midlands,2002,36,1,Owner occupier,5,Richest fifth,96997.5666438822,108081
3,Midlands,2002,36,2,Social rent,5,Richest fifth,1097.36891505055,108081
3,Midlands,2002,36,3,Private rent,5,Richest fifth,6613.92807634468,108081
3,Midlands,2002,36,4,Care of/rent free,5,Richest fifth,3372.13636472257,108081
3,Midlands,2002,38,1,Owner occupier,5,Richest fifth,116154.439360053,126615
3,Midlands,2002,38,2,Social rent,5,Richest fifth,1151.57925571012,126615
3,Midlands,2002,38,3,Private rent,5,Richest fifth,6298.07167399945,126615
3,Midlands,2002,38,4,Care of/rent free,5,Richest fifth,3010.90971023747,126615
3,Midlands,2002,40,1,Owner occupier,5,Richest fifth,112984.65973934,120266
3,Midlands,2002,40,2,Social rent,5,Richest fifth,1424.25596916401,120266
3,Midlands,2002,40,3,Private rent,5,Richest fifth,3889.79636256239,120266
3,Midlands,2002,40,4,Care of/rent free,5,Richest fifth,1967.28792893365,120266
3,Midlands,2002,42,1,Owner occupier,5,Richest fifth,96351.9673934367,103779
3,Midlands,2002,42,2,Social rent,5,Richest fifth,1093.54012523349,103779
3,Midlands,2002,42,3,Private rent,5,Richest fifth,3067.62902885017,103779
3,Midlands,2002,42,4,Care of/rent free,5,Richest fifth,3265.86345247962,103779
3,Midlands,2002,44,1,Owner occupier,5,Richest fifth,84264.7406985413,90836
3,Midlands,2002,44,2,Social rent,5,Richest fifth,1321.91085004485,90836
3,Midlands,2002,44,3,Private rent,5,Richest fifth,3099.54326552466,90836
3,Midlands,2002,44,4,Care of/rent free,5,Richest fifth,2149.8051858892,90836
3,Midlands,2002,46,1,Owner occupier,5,Richest fifth,105430.038990884,112600
3,Midlands,2002,46,2,Social rent,5,Richest fifth,1696.52750943214,112600
3,Midlands,2002,46,3,Private rent,5,Richest fifth,3113.15157466374,112600
3,Midlands,2002,46,4,Care of/rent free,5,Richest fifth,2360.28192502023,112600
3,Midlands,2002,48,1,Owner occupier,5,Richest fifth,110788.969466359,115925
3,Midlands,2002,48,2,Social rent,5,Richest fifth,899.165452930728,115925
3,Midlands,2002,48,3,Private rent,5,Richest fifth,2060.10888269005,115925
3,Midlands,2002,48,4,Care of/rent free,5,Richest fifth,2176.75619802017,115925
3,Midlands,2002,50,1,Owner occupier,5,Richest fifth,120887.330802116,126825
3,Midlands,2002,50,2,Social rent,5,Richest fifth,1648.57822764174,126825
3,Midlands,2002,50,3,Private rent,5,Richest fifth,1671.62633101122,126825
3,Midlands,2002,50,4,Care of/rent free,5,Richest fifth,2617.46463923083,126825
3,Midlands,2002,52,1,Owner occupier,5,Richest fifth,119351.997635532,124490
3,Midlands,2002,52,2,Social rent,5,Richest fifth,1334.78342285883,124490
3,Midlands,2002,52,3,Private rent,5,Richest fifth,1318.8900825826,124490
3,Midlands,2002,52,4,Care of/rent free,5,Richest fifth,2484.3288590264,124490
3,Midlands,2002,54,1,Owner occupier,5,Richest fifth,163068.023485704,168549
3,Midlands,2002,54,2,Social rent,5,Richest fifth,1379.15189724614,168549
3,Midlands,2002,54,3,Private rent,5,Richest fifth,822.82906860833,168549
3,Midlands,2002,54,4,Care of/rent free,5,Richest fifth,3278.99554844189,168549
3,Midlands,2002,56,1,Owner occupier,5,Richest fifth,133336.548696481,138438
3,Midlands,2002,56,2,Social rent,5,Richest fifth,1795.58634268706,138438
3,Midlands,2002,56,3,Private rent,5,Richest fifth,1160.47558155548,138438
3,Midlands,2002,56,4,Care of/rent free,5,Richest fifth,2145.38937927676,138438
3,Midlands,2002,58,1,Owner occupier,5,Richest fifth,89647.6205685674,92540
3,Midlands,2002,58,2,Social rent,5,Richest fifth,811.94738130307,92540
